"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes","symbols"
"17777","189496_at",0.033924548311183,4.01598725928839,0.459810681518933,0.655284632528929,0.809657782763922,-7.60096810441818,"Cel.16732","lrp-2"
"17791","189510_at",0.17530070493672,6.56241998828855,1.84263589401156,0.0945632331780284,0.221686162123396,-6.11007396424588,"Cel.25076","ggr-2"
"17863","189582_s_at",0.254013230730195,10.3887809253276,2.98352279284619,0.0134249703457372,0.0479690388617031,-4.21105002838986,"Cel.22808","rsp-3"
"17864","189583_at",-1.39562223033745,7.65552189710242,-8.83483795458474,4.22418731291833e-06,0.000109100728258878,4.2934572327634,"Cel.25058","nex-3"
"17872","189591_s_at",-0.77054018258242,10.2099893332709,-6.68872143378341,4.91445317148024e-05,0.000710022369123502,1.67157762521418,"Cel.17595","vha-15"
"17880","189599_at",-0.249788588315243,5.99868597423298,-2.15831034785567,0.0557148432974929,0.148369624482789,-5.61382440904762,"Cel.14158","lgc-45"
"17897","189616_at",-0.105153512223623,5.57362153618212,-1.09872459589033,0.297112882137988,0.503270117419479,-7.090543226075,"Cel.3895","F25G6.7"
"17904","189623_at",0.210705116021854,8.24470098625523,2.66451125098545,0.0233188756865468,0.074413196390426,-4.76421806716047,"Cel.16028","B0491.7"
"17921","189640_at",-0.234114831078042,5.90058251048365,-2.12807452792793,0.0586497695823133,0.154189058424336,-5.66276095405401,"Cel.14219","W05H5.3"
"17939","189658_at",-0.447685367756343,5.19606762501394,-5.63975066709996,0.000199229530981919,0.00195074216285283,0.180915084118245,"Cel.132","spe-12"
"17949","189668_at",0.345161740741709,7.53140622020336,3.92335837275745,0.00273799424058835,0.0136387317686727,-2.57873852745044,"Cel.5360","ceh-38"
"17950","189669_at",-0.213361704959149,4.7392053867985,-2.44743104337806,0.0339424012986788,0.100529759049955,-5.1344380221261,"Cel.13513","ceh-48"
"17990","189709_at",0.0517245488881803,4.75592554246693,0.660906832065508,0.523299455864037,0.713635639120474,-7.4812908295033,"Cel.20280","cah-2"
"18041","189760_s_at",-0.199603551755189,9.76040858228317,-2.1011977470713,0.0613820281957405,0.159665254992944,-5.70603774831516,"Cel.7685","R07E3.1"
"18044","189763_at",0.621996818897047,7.81414717439553,5.29715061218148,0.000325136921908634,0.00275823879196957,-0.338773168378601,"Cel.4681","rap-2"
"18069","189788_at",0.0391200716172388,7.24550114363358,0.472577757253134,0.646450897171052,0.8035214827846,-7.59458232813861,"Cel.17505","dgk-2"
"18085","189804_s_at",0.188900731849547,8.70972781251972,1.98787198195021,0.0742879055924365,0.185351109839973,-5.88602528739794,"Cel.12975","ech-2"
"18099","189818_at",-0.154048831742898,9.8172566068419,-1.96154956974019,0.0776317242523511,0.191717486754941,-5.92721408243938,"Cel.8693","K08F8.1"
"18133","189852_at",0.368666062482518,9.36521811414065,4.11497168735601,0.00200281830350243,0.0107659216243151,-2.25287938313761,"Cel.17404","F26B1.2"
"18211","189930_s_at",0.191332112822013,6.57898520728284,1.33347035023485,0.211352873678609,0.400256028038715,-6.8176400895014,"Cel.16993","ncbp-1"
"18219","189938_s_at",0.632381963392874,9.81351943944227,5.92105937435981,0.000134906196497693,0.00147256632542268,0.595422323075113,"Cel.22446","C12D8.1"
"18255","189974_s_at",0.0438045508902292,10.1919405956946,0.511609700596948,0.61980269077495,0.783609298386902,-7.5740245822817,"Cel.17317","cct-2"
"18257","189976_at",0.0758749808334507,6.17404429316139,0.955219696172018,0.361528475987777,0.571599005536231,-7.23682997416624,"Cel.9151","ZK637.1"
"18258","189977_s_at",-0.229473842597905,6.47898189718037,-2.48143508703478,0.0320076604703559,0.09594241098858,-5.07692092635954,"Cel.9151","ZK637.1"
"18266","189985_at",0.0528060312156349,4.32808760373547,0.559812678727685,0.587673818606782,0.760212701313805,-7.54650496317095,"Cel.32978","nas-17"
"18272","189991_at",0.111193471938662,4.63803763650928,1.2509165560908,0.238860740533545,0.434667759556942,-6.91806336602042,"Cel.27602","sra-23"
"18280","189999_at",0.110048968736637,6.76129540807339,1.31073349666399,0.21865399466779,0.409623869956794,-6.8457563378861,"Cel.3587","nhr-133"
"18293","190012_s_at",0.530058439154189,9.497945080181,6.5722641444006,5.69987114856925e-05,0.000784903132905534,1.51339067681593,"Cel.34185","C05D2.10"
"18299","190018_at",-0.10400956559593,6.49694121157329,-1.0052742552376,0.337986743199712,0.547462060774161,-7.18769974787838,"Cel.14750","nhr-119"
"18320","190039_at",-0.0979709215618954,4.91203527246476,-1.18541570244457,0.262700266013486,0.463510373434854,-6.99437689373387,"Cel.25951","srt-58"
"18327","190046_s_at",0.414530285437362,7.76021124139922,4.36086392542757,0.00135029738043895,0.00797870938428602,-1.84037062577061,"Cel.17235","T20F5.6"
"18336","190055_s_at",0.438651951363992,10.0273439792118,4.70148104345504,0.00079288918437044,0.00527931659693384,-1.28079880831829,"Cel.23339","M01F1.3"
"18401","190120_at",0.265173212798548,8.38911552061453,1.82874852651878,0.0967493389153953,0.225853535822391,-6.13106483265802,"Cel.36534","meg-1"
"18403","190122_at",-0.433532351878708,7.98949493770965,-5.81319492389246,0.000156456876284026,0.00163736807771828,0.437782005667103,"Cel.22920","klc-2"
"18408","190127_at",-0.0776620343037937,8.43044526624714,-1.02145753566395,0.330622792815209,0.539473581959044,-7.17137457442623,"Cel.17482","rab-11.1"
"18436","190155_at",0.0232390322157547,5.51152684145625,0.296459779731833,0.772819893559074,0.882204558600924,-7.66767389403217,"Cel.9301","ref-2"
"18482","190201_s_at",-0.46716985134614,8.55710874037239,-3.26305744218232,0.00830148089095397,0.0325513007205951,-3.72279876420204,"Cel.22731","rab-6.2"
"18521","190240_at",-0.137809059814394,6.72823192782217,-1.4545476977406,0.175826715876935,0.351079291034829,-6.66235097088131,"Cel.10356","H10E21.5"
"18627","190346_at",0.550211941110494,6.91560049995945,5.50071630125184,0.000242553965853964,0.00222718485285956,-0.0280147844113321,"Cel.24042","F10G8.9"
"18648","190367_at",-0.53968094766882,6.19539379678445,-5.2279519186005,0.000359673739182054,0.00296686659726194,-0.445721028809429,"Cel.27476","nhr-210"
"18661","190380_at",-0.075245653948393,4.85522623976799,-0.788346753473427,0.448404797331114,0.654097674043225,-7.38509198319366,"Cel.27092","nhr-195"
"18667","190386_at",-0.022170559723186,4.52036592632847,-0.209339333468911,0.83829987008231,0.915859508455853,-7.69166176091704,"Cel.14372","T13H5.3"
"18677","190396_s_at",-0.920868722907987,6.77902656689416,-8.59892307474245,5.40400133943217e-06,0.000133041926338034,4.03025923150123,"Cel.20215","aat-4"
"18684","190403_s_at",0.121449811495596,5.5186016612283,0.931794504463685,0.372944703547385,0.582746649840033,-7.25910284651168,"Cel.22788","K04C1.3"
"18707","190426_at",-0.0538619954776127,4.29556307090471,-0.616022980876133,0.551360443364438,0.734660190289777,-7.51148318681156,"Cel.16605","W04A4.4"
"18735","190454_at",-0.0349960706085888,8.54897389664931,-0.395382998611984,0.700692608860354,0.839364277149347,-7.63062073257907,"Cel.6680","gly-10"
"18762","190481_s_at",0.185049579806909,9.02441390459768,2.17208376051724,0.0544249749710653,0.145723675588207,-5.5914468427981,"Cel.6048","pct-1"
"18783","190502_s_at",0.74507484801611,7.7285775629033,8.2640696511373,7.73636540021517e-06,0.000177273265035486,3.6467968407077,"Cel.5494","rskd-1"
"18816","190535_at",0.0218712653222193,6.19376041632903,0.209030081695459,0.838534957126566,0.915983652230039,-7.69173234412004,"Cel.36541","F22F1.2"
"18852","190571_at",-0.184098390389664,6.39671543484477,-2.04036103946302,0.0680203563193435,0.172781021862035,-5.80317950370534,"Cel.10660","D2045.7"
"18858","190577_s_at",0.290914220144765,8.28519758796087,2.64323173674536,0.024194284058928,0.0766227243808254,-4.80079431112167,"Cel.3100","ucp-4"
"18887","190606_at",0.377009418668187,9.54416517540881,4.57577479957783,0.0009632131195538,0.00614744621435959,-1.48562413371142,"Cel.19156","cdc-7"
"18896","190615_s_at",-0.0483599131357062,4.26847256644478,-0.6361942312309,0.538644589179411,0.725194687613496,-7.49815691519734,"Cel.13140","F13B12.4"
"18927","190646_s_at",-1.23960442826371,8.0731038419208,-10.9865823151635,5.54615616218157e-07,2.26601643930005e-05,6.45888522021139,"Cel.4023","ddo-2"
"18936","190655_at",0.450049605403635,9.6156594904745,6.01406620318355,0.000118874715253767,0.00133569165290136,0.730059186263558,"Cel.9134","rnp-1"
"18949","190668_at",0.122787310854291,4.74341519135371,1.50331851704339,0.163031723180611,0.332515346341055,-6.59728432263139,"Cel.11160","trk-1"
"18958","190677_at",0.105444068815899,7.22068287656641,0.970831325812101,0.354061569615915,0.563415600827125,-7.22172985049654,"Cel.17136","sax-7"
"19011","190730_at",0.180226123509823,5.3165693026543,2.02105711624185,0.0702650456230559,0.177313128645553,-5.83375534095238,"Cel.756","meg-2"
"19051","190770_at",-0.00916768048022742,4.72722994622989,-0.107936491495553,0.916137059282756,0.956624930016143,-7.70924087218,"Cel.8344","npr-6"
"19065","190784_at",0.180862723074659,6.14073440138323,1.59144024099658,0.141956984722274,0.301292380801261,-6.47631256671708,"Cel.1012","rgs-10"
"19094","190813_at",0.386982520197828,9.93877268708898,3.38485034235012,0.00674407433976017,0.0276171370021853,-3.51016730058852,"Cel.34208","rpa-1"
"19123","190842_at",-0.549791427156715,6.74641244886662,-5.80150731878255,0.000159004865251142,0.0016547769440235,0.420604221845547,"Cel.3590","nhr-134"
"19131","190850_at",-0.0151850144436594,5.83969150184024,-0.165578654344714,0.871720212846163,0.934252333146543,-7.70061943092748,"Cel.3589","nhr-103"
"19174","190893_s_at",-0.138033928462883,5.52455200847351,-1.4587655756479,0.174686998164744,0.349513029136658,-6.65677887499749,"Cel.13673","tag-49"
"19187","190906_at",0.330736730254332,9.47244995517772,2.88741675469718,0.0158512332719232,0.0546615078154644,-4.37843958055695,"Cel.6450","ttr-17"
"19246","190965_at",-0.00461683290728576,5.76717349936006,-0.0308575441555257,0.975977830781417,0.987435676397559,-7.71509858109772,"Cel.27878","bath-25"
"19247","190966_at",-0.251626060800786,5.51447721365263,-3.2210224507022,0.00892098939685858,0.0345426499405017,-3.79624539648684,"Cel.33165","C11E4.2"
"19260","190979_at",-0.0543771513211553,5.54319955896272,-0.518513236873245,0.61514727869211,0.78004117093953,-7.5702271384056,"Cel.15202","gst-12"
"19288","191007_at",-0.027398445289192,6.10790112917101,-0.258401796053059,0.801229526107829,0.896801041272216,-7.67915643312828,"Cel.36636","nhr-204"
"19343","191062_s_at",-0.109146128197906,8.79758983055146,-1.22260539243344,0.248941286913178,0.447016629931199,-6.95142315294446,"Cel.20764","bli-4"
"19373","191092_at",-0.146626783111488,5.98440776696654,-1.01442787263455,0.333806732869784,0.543104925142834,-7.17849203034392,"Cel.34084","npr-13"
"19388","191107_s_at",-0.0708874934372217,6.66251363543314,-0.751313437123037,0.469421739720091,0.672841748293696,-7.41461422817429,"Cel.20764","bli-4"
"19390","191109_at",-0.184374766084786,5.16894739134517,-1.82370046315005,0.0975554471121796,0.227194234782611,-6.13867515842644,"Cel.9837","ckr-2"
"19423","191142_s_at",0.240942453446937,11.4550942937725,3.183400870397,0.00951555301249218,0.0364464850021391,-3.86199051375392,"Cel.17166","rad-23"
"19428","191147_at",-0.111300993796552,7.62380548606893,-1.16925929268487,0.268863276729601,0.470628071188304,-7.01272450688069,"Cel.4704","elt-7"
"19458","191177_at",-0.0867893835813076,6.11444775575754,-0.811369869328427,0.435653688149106,0.64265681829139,-7.36610513641515,"Cel.3595","kvs-3"
"19473","191192_at",0.146906959205165,5.05844474434113,1.47013587318879,0.171646201441222,0.34498492561141,-6.6417054999867,"Cel.28789","srh-72"
"19475","191194_at",-0.235944207382618,8.34445625399887,-1.94570347029162,0.079712162923274,0.195555485511807,-5.95189032841036,"Cel.14412","cex-2"
"19483","191202_at",0.100468974288725,4.13836426132073,1.08653195110476,0.302220840598502,0.508912363690168,-7.10361036335878,"Cel.25405","sri-77"
"19487","191206_s_at",-0.0365062220168442,6.30282699511292,-0.286949515564556,0.779888194753274,0.885969592603576,-7.67068859512487,"Cel.2525","dop-5"
"19493","191212_s_at",0.367642984535548,8.92228262576204,3.58156593919617,0.00483480425326799,0.0213635804684592,-3.16783047804914,"Cel.20764","bli-4"
"19637","191356_at",0.0503193997692284,5.90093431815515,0.546385289844633,0.596534221920523,0.766545125297341,-7.5544057398285,"Cel.494","sto-6"
"19644","191363_s_at",0.0779792559679198,7.5918155955823,0.702537162200643,0.498043116462107,0.694399616959435,-7.45154977077161,"Cel.6683","adm-4"
"19662","191381_at",0.13018220444428,5.05998209957033,1.48064519140519,0.168876320671949,0.341023451910286,-6.62770594717835,"Cel.28796","srh-275"
"19666","191385_s_at",0.432101654544709,6.7384901172965,3.61541880910102,0.00456741344670196,0.0203982884389324,-3.10911520600885,"Cel.8028","pdk-1"
"19701","191420_at",-0.00275763804791662,5.0067369145971,-0.0346629907697678,0.973016574347842,0.986047657198778,-7.71496198863453,"Cel.29272","srh-129"
"19742","191461_at",0.198952528321726,8.54085640456463,2.18234035836575,0.0534831006476222,0.143865789103846,-5.57474916564146,"Cel.5634","R05D11.4"
"19915","191634_at",-0.118530234565341,7.22235899921124,-1.37571510284297,0.198326777612031,0.3827314349601,-6.76450503336289,"Cel.1793","Y40H4A.2"
"19921","191640_at",0.0746515188913888,5.21217763088246,0.917609559988787,0.379981629895705,0.58945856823444,-7.27236333600734,"Cel.12309","srh-282"
"19941","191660_at",0.0926208000461228,4.39804741977011,0.877317149691877,0.400480075798703,0.609994729698779,-7.30908423545941,"Cel.29290","srh-125"
"19956","191675_s_at",0.83860369980796,8.63300893441256,10.0982097811775,1.22741652122406e-06,4.16346308736046e-05,5.61278440833354,"Cel.16886","lfi-1"
"20010","191729_at",0.00459498065260711,5.92486688414795,0.042618821147205,0.966827084714078,0.982945213968545,-7.71462517623352,"Cel.2660","srj-19"
"20015","191734_at",-0.0579273169401642,4.13900160129477,-0.659005346089573,0.524470938726606,0.714116825418727,-7.48260955915665,"Cel.15651","srh-250"
"20021","191740_s_at",0.105102998153567,13.5635231476991,1.33298303506974,0.211507205310337,0.400416834545463,-6.81824627582423,"Cel.8678","ndk-1"
"20026","191745_at",-0.0506062567845729,3.69471409536978,-0.62943087690595,0.542889234884891,0.728694170578468,-7.50266945194346,"Cel.13146","F12F6.8"
"20061","191780_s_at",0.179337031266943,10.4833324957697,2.24793778874661,0.0478195948047635,0.131604224845855,-5.46730136734516,"Cel.22763","ubc-20"
"20094","191813_s_at",0.400075625134841,9.51249417440516,5.25538181003965,0.000345536845907555,0.00289011872039129,-0.403248285668194,"Cel.20874","nmy-2"
"20162","191881_at",0.0292889056697083,3.98624351826345,0.331116442374039,0.747249895862106,0.867535349644918,-7.65587190040986,"Cel.3749","fbxa-181"
"20194","191913_s_at",-0.454751715820925,7.84180365352351,-2.92480792268147,0.0148585574624584,0.0518148678465046,-4.31336871179195,"Cel.13518","C17H12.3"
"20217","191936_at",0.337552238790877,9.68809266815217,4.48258198743678,0.00111428766016882,0.00686941643360207,-1.63876082197143,"Cel.15898","rpb-6"
"20275","191994_at",-0.230310434728404,5.65279909104013,-2.66342483656562,0.0233627951216866,0.0745218158223824,-4.76608672479532,"Cel.1441","Y113G7C.1"
"20276","191995_at",-0.198323725836678,6.6019368027845,-1.22003469298445,0.249873361465529,0.448218885527439,-6.95442422035428,"Cel.32858","F08B1.3"
"20286","192005_at",-0.339984623558633,7.01784791963353,-3.32582216555354,0.00745744765301255,0.029947595518177,-3.61317891922862,"Cel.667","pkc-2"
"20287","192006_s_at",-1.06543965582248,8.24057568475714,-11.549443165589,3.44786526469287e-07,1.54902760611759e-05,6.9641495048973,"Cel.667","pkc-2"
"20298","192017_s_at",0.559134191219323,10.7858785585972,6.32245475835949,7.88004976069189e-05,0.000996568618421766,1.16801745116403,"Cel.32382","ife-3"
"20306","192025_s_at",0.53158448097304,9.50311058694464,6.32196466756842,7.8851213664524e-05,0.000996652910145172,1.1673316787771,"Cel.8899","F54C8.4"
"20344","192063_s_at",0.0701672232235735,6.69162057266121,0.862612134241416,0.408148881467489,0.616573473228958,-7.32213322154063,"Cel.6361","fox-1"
"20365","192084_s_at",-0.177562463002867,6.89562359183887,-2.18837108158448,0.0529366161365504,0.142752197865251,-5.56491787998988,"Cel.5733","sma-6"
"20387","192106_at",0.49246226815877,6.16498502101575,4.01397274414864,0.00236029202773218,0.0121493270128855,-2.4241917492316,"Cel.33989","C34C6.3"
"20389","192108_at",-0.236257132760839,5.93345105707903,-2.24044142037517,0.0484363160096652,0.132945729675928,-5.47963587383333,"Cel.8789","C54G10.4"
"20403","192122_s_at",-0.101628927695496,6.29750784064109,-1.02520069695059,0.328936666664392,0.537773549304682,-7.16756833634797,"Cel.6050","hmit-1.2"
"20406","192125_s_at",0.632235157092232,12.2492328382417,7.62681261160946,1.58053393256637e-05,0.000303047290036561,2.88320745372466,"Cel.19756","sod-1"
"20411","192130_at",0.330678266151235,7.53939536924366,2.14585967105576,0.0569059835968543,0.150637402466225,-5.63400732964972,"Cel.1266","ZK856.10"
"20433","192152_s_at",-0.0334435032682325,10.7114583995748,-0.402847033762687,0.69536397631208,0.835218268747747,-7.62740665426635,"Cel.17698","B0303.3"
"20457","192176_s_at",0.19782463779558,6.96470075884775,2.11275971501218,0.0601921082210557,0.157293422095332,-5.68744701910486,"Cel.6411","shn-1"
"20508","192227_s_at",0.0460233549564872,9.52540845484006,0.578848618192087,0.575233810281845,0.75154541162976,-7.53499538467462,"Cel.5079","etr-1"
"20522","192241_at",-0.106108161974639,10.4335047816189,-1.14956382746083,0.2765302581032,0.479461804704184,-7.03483055944775,"Cel.6711","T25B9.9"
"20541","192260_at",0.582181137116124,7.78786032932601,6.62458592725218,5.33143271758179e-05,0.000748750249753495,1.58468058589556,"Cel.12546","nhr-66"
"20605","192324_at",-0.0807915400889279,5.5803754949663,-0.939927211881263,0.368952364712766,0.57893896874228,-7.25142282994048,"Cel.11219","lgc-41"
"20616","192335_at",0.501407835857709,9.97182832022435,5.60517467672142,0.000209167874222732,0.00201037517174567,0.129208591470102,"Cel.32789","ufd-3"
"20635","192354_at",-0.0234486135260283,5.39126993631027,-0.238535930444746,0.816183362113458,0.904202127085613,-7.68453259728605,"Cel.2794","R11G10.2"
"20650","192369_s_at",0.49052257648068,7.8871675820135,5.17973817968677,0.000386039105488223,0.00312267957156634,-0.520627762260573,"Cel.7700","ddx-19"
"20654","192373_at",0.259513486020103,4.60114296550248,1.7100494187827,0.117411027195483,0.261690916195232,-6.30707385566302,"Cel.10978","arl-6"
"20694","192413_at",-0.095386160323435,4.27394853249364,-1.14119777475026,0.279838507446364,0.483235096242863,-7.04413306328902,"Cel.19100","nhr-165"
"20717","192436_s_at",0.412379002818035,8.05978898044019,5.5261179627951,0.000233941660142237,0.00217572087087926,0.0103579077765508,"Cel.34206","ani-1"
"20741","192460_at",-0.17633963441494,6.94199042816069,-2.22302433237038,0.0498989760204053,0.136085382408591,-5.50823965303574,"Cel.19830","nhr-32"
"20756","192475_s_at",-0.549734911684597,8.8203023367137,-5.6297630582262,0.000202047324489191,0.00196615944798621,0.165996263868823,"Cel.22699","ile-2"
"20759","192478_at",0.15540020779037,5.8629366703392,1.07806980860146,0.305805339775298,0.512621012996674,-7.11261149076418,"Cel.33944","K11D2.4"
"20765","192484_at",-0.689017008994627,7.8494528334729,-7.30402905416488,2.30820463732865e-05,0.000404830464492718,2.47853462003694,"Cel.6410","inx-5"
"20771","192490_at",-0.0947172367856055,6.00757625268347,-0.929274297287838,0.374188107688976,0.583902747531767,-7.26147135668791,"Cel.20033","ZK337.2"
"20781","192500_at",0.940878746740868,6.66555024483551,9.48473693625435,2.19968002412492e-06,6.66235080934755e-05,4.99035259294327,"Cel.9181","zig-3"
"20782","192501_at",-0.155030672955916,6.85000243223844,-1.26363708986015,0.234440589404059,0.429387058630845,-6.90289186694852,"Cel.10436","F54C8.1"
"20823","192542_at",0.321009612974009,4.79874771248163,2.64036389423873,0.0243147377418074,0.0769399918053697,-4.80571959265462,"Cel.2865","nhr-208"
"20845","192564_at",0.49674878402848,5.97215831058353,3.25823497869679,0.00837025635905962,0.0327641955231356,-3.73122396156917,"Cel.1919","nhr-232"
"20874","192593_at",-0.114681849731433,4.21856611360819,-1.51492117854397,0.160109309905676,0.328272615812152,-6.58160268807556,"Cel.36968","nhr-217"
"20881","192600_s_at",0.305775325154251,10.2688245633502,3.36796797583436,0.00694062626268767,0.0282278751021586,-3.53961914891425,"Cel.7702","F52B5.2"
"20887","192606_s_at",0.208336799050942,7.35437233164544,1.69049061894786,0.121176224064128,0.268049674369466,-6.33545928844317,"Cel.18357","hst-1"
"20903","192622_at",-0.125825256352853,5.59354125882108,-1.57979256085037,0.144597607236757,0.304977747561803,-6.49254464058784,"Cel.31803","F53H4.6"
"20915","192634_at",0.293690650293902,6.7694444163004,3.4474276819791,0.00606416702845895,0.0253983300664353,-3.40108349341004,"Cel.22865","nhr-11"
"20926","192645_at",-0.98258987315905,7.95998556787231,-10.1803695708865,1.13771756533212e-06,3.96013229471372e-05,5.69369066503547,"Cel.991","mxl-3"
"20978","192697_at",-0.130877190162074,5.74602385051041,-1.11062421139948,0.292192045766568,0.497481498934594,-7.07767944472465,"Cel.23634","C44C10.5"
"20997","192716_at",0.09538781585369,6.06122549064479,1.2459325186708,0.24061096995928,0.436588595342747,-6.92397702458907,"Cel.20170","C44C10.4"
"21031","192750_at",0.239525215555044,9.76490974980775,2.9411075074846,0.0144457162270861,0.0507506723040099,-4.28498011097563,"Cel.17866","let-92"
"21062","192781_s_at",0.0303436564666342,9.21457460235285,0.401952911605204,0.696001390630285,0.835652274623763,-7.62779474174753,"Cel.17799","hlh-11"
"21071","192790_s_at",0.467382950111855,7.04604763237107,5.48157906249029,0.000249266129556979,0.00227772462892837,-0.0569835857468535,"Cel.22727","F53F8.3"
"21178","192897_at",0.246122879808432,8.28379227342497,2.59266391414013,0.0264078955457993,0.0821669630802828,-4.88748943202237,"Cel.6747","F16A11.1"
"21182","192901_s_at",0.244128307308296,8.54190936728538,2.80373407710094,0.0183220573315856,0.0613946307948941,-4.52375327504477,"Cel.17016","C18B12.4"
"21205","192924_s_at",-1.1195877460518,9.37829696968405,-13.2715850948193,9.04736838354367e-08,5.68601971326877e-06,8.38068244117817,"Cel.17530","odc-1"
"21260","192979_at",-0.00126129795057484,6.02967017071048,-0.0173936885163885,0.986457645701245,0.992687996886121,-7.71545449149598,"Cel.5788","tag-172"
"21263","192982_at",0.184086832586277,7.28470161461933,1.58679288872479,0.143005427142737,0.302825771269177,-6.48279769531659,"Cel.14092","Y38F1A.2"
"21282","193001_s_at",0.0070228723871768,5.0461539463957,0.0698204758378654,0.945684708053524,0.972230973529458,-7.71295000009497,"Cel.7338","nhr-25"
"21297","193016_s_at",-1.82127452783276,9.5892300628661,-20.1342936399602,1.48549437317696e-09,2.94818510466041e-07,12.6456567195084,"Cel.8339","Y38F1A.6"
"21366","193085_at",-0.0230226542491145,7.97863568987504,-0.223628704553011,0.827455899363886,0.91109469091291,-7.68828761200224,"Cel.17739","snf-1"
"21435","193154_at",0.368860128856085,9.7801259914102,4.52415571631493,0.00104401059027984,0.00653589917130089,-1.57031240868221,"Cel.19437","emb-27"
"21437","193156_s_at",0.044665659903746,6.22396970765349,0.440101052492662,0.669031488807138,0.819032755649769,-7.61049656022348,"Cel.17610","K10D3.4"
"21450","193169_at",-0.0802352879362518,4.99071964360017,-0.962072975217093,0.358236698409324,0.568021956795218,-7.23022635716794,"Cel.26924","clec-240"
"21454","193173_at",0.0240710725414077,5.2520841049671,0.259396954973509,0.800482577125362,0.896446978540876,-7.6788759565657,"Cel.177","kin-1"
"21472","193191_s_at",0.4755231756304,7.52758084988933,5.31034525236187,0.000318962923039874,0.0027180927057541,-0.318455952100775,"Cel.19631","cyn-9"
"21498","193217_at",-0.24529451969192,6.6796852351734,-2.12570410530812,0.0588860011781054,0.154648378021432,-5.66658635908958,"Cel.28711","cdc-25.4"
"21519","193238_s_at",-0.0326994217909293,5.86613721469749,-0.348066616669655,0.734857474614791,0.86128006439907,-7.64963510007036,"Cel.18210","egl-19"
"21530","193249_at",-0.206273611401357,6.0926444373432,-2.3042831850158,0.0434210705773699,0.121870949238679,-5.37415860653463,"Cel.11113","ceh-41"
"21547","193266_at",-0.118843832609588,6.95560160620323,-0.83969940549147,0.420297704234219,0.62795177657621,-7.3420848732103,"Cel.27653","T09E11.9"
"21554","193273_at",0.244672512554011,9.76678310579414,2.63085310356056,0.0247184911221322,0.0779994228226276,-4.82204642941823,"Cel.19197","mrpl-34"
"21593","193312_at",-0.0320092880161278,6.77403848999429,-0.429708011675438,0.676332568153678,0.823220591482514,-7.61535918025657,"Cel.2102","T27F2.2"
"21639","193358_at",0.0434811343035859,4.84338856981147,0.415993082057717,0.686021104069672,0.829174710481192,-7.62160437733338,"Cel.27859","srx-48"
"21646","193365_at",0.0405644013916122,4.91291965289024,0.333934388119926,0.74518432936895,0.866994635400251,-7.65485613990325,"Cel.3787","F32D8.1"
"21670","193389_at",0.107886849925617,4.57690617785676,1.08174812053249,0.304243261738429,0.511062721570418,-7.10870575819507,"Cel.13411","gadr-2"
"21679","193398_s_at",0.360774176537788,9.30888404140098,3.96254715136506,0.00256742448770818,0.012965509239679,-2.51180558075957,"Cel.17664","rskn-1"
"21681","193400_s_at",0.211804396960043,7.87074034587878,2.06592808763297,0.0651516151297646,0.167278176612678,-5.76249680118209,"Cel.18080","spk-1"
"21695","193414_s_at",-0.203976680166308,7.30144722229627,-2.24580248461286,0.0479944884162519,0.131973177007499,-5.47081620714009,"Cel.177","kin-1"
"21699","193418_s_at",-0.323704136707891,4.94694462756793,-3.37106293490172,0.00690415689223027,0.0281048128259644,-3.53421924265423,"Cel.14654","gst-9"
"21740","193459_s_at",-0.11719447251725,5.14434421596802,-1.20042636316871,0.257075477614583,0.456684412769311,-6.97715972444154,"Cel.22903","unc-43"
"21744","193463_s_at",-0.0720575477863648,6.22018023642588,-0.900935152547475,0.388373114917822,0.597975574545744,-7.28773029289104,"Cel.22903","unc-43"
"21764","193483_at",-0.59859870877944,6.65929598082004,-6.79723032375201,4.28691990256199e-05,0.000642328230433543,1.81737745884935,"Cel.18185","nhr-43"
"21788","193507_at",-0.0625011752457443,5.69000297111045,-0.542095681123913,0.599379552144168,0.76876203896042,-7.5568916635679,"Cel.18402","nhr-81"
"21809","193528_s_at",0.0912348351958876,5.41502474381844,0.856530389540885,0.411349868263302,0.619379127476188,-7.32747437502753,"Cel.14178","W09H1.1"
"21812","193531_at",0.106445638982449,4.7059458501947,1.04150965961248,0.321665163827167,0.530521047478481,-7.15085282510086,"Cel.806","gpa-6"
"21904","193623_at",3.745444179171,6.89000499611617,25.6679229896329,1.30062667518332e-10,4.90444642100376e-08,15.0691609256512,"Cel.18912","F21F3.3"
"21906","193625_at",0.075841688707623,4.79068815581085,0.977283211138462,0.351008668865688,0.560650236644609,-7.21542995461653,"Cel.35601","plp-2"
"21915","193634_s_at",0.141506187983995,6.76696986989876,1.79296378946078,0.102598244376313,0.23611893795281,-6.18478028873569,"Cel.6733","lit-1"
"21918","193637_at",0.0102815644878191,6.11280736510045,0.0903074935168571,0.929789389709618,0.96360610792818,-7.71115378640582,"Cel.8078","nhr-19"
"21920","193639_at",-0.619994581179675,9.18170025897612,-7.83365073398175,1.24753072056741e-05,0.000254971838779021,3.13607660696362,"Cel.823","acl-1"
"21953","193672_s_at",0.597846493635553,9.99228412085182,6.7550806345268,4.5197673390161e-05,0.000667056334280751,1.76092346469037,"Cel.16695","T24D1.2"
"21960","193679_s_at",-0.395970855808066,6.6808772726373,-5.12387025667837,0.00041919097338558,0.00331383500099537,-0.607827157995395,"Cel.19601","nhr-3"
